0,0,0,0,60000,600.000000,-0.080000,-0.080000,-0.080000
-0.232051,-0.230580,-0.144316,-0.099404,-0.014633,0.065079,0.001971,-0.132627,-0.236847,-0.148254,-0.064733,-0.033910,-0.048845,-0.089391,-0.051801,-0.022096,0.003219,0.102637,0.153851,0.189722,0.162807,0.275589,0.239633,0.224111,0.183741,0.229374,-0.193199,-0.445896,-0.351161,-0.103386,0.113720,0.245213,0.353694,0.243435,0.054512,0.144621,0.263437,0.309755,0.029733,-0.348168,-0.555228,-0.575033,-0.632421,-0.487477,-0.194185,-0.165793,-0.015528,0.116635,0.160917,0.241070,0.298438,0.321963,0.505185,0.507662,0.248711,0.274760,0.423962,0.461386,0.384132,0.117922,-0.109771,-0.235176,-0.299039,-0.272006,-0.354315,-0.560824,-0.709548,-0.762669,-0.681631,-0.544872,-0.447820,-0.225758,-0.095239,-0.134275,-0.117096,0.057721,0.109230,0.001408,-0.167297,-0.225892,
-0.132158,-0.144783,-0.119329,-0.056511,-0.115739,-0.252023,-0.211102,-0.219234,-0.209133,-0.057079,0.113280,0.234639,0.180561,0.226905,0.360170,0.346177,0.193171,0.142773,0.183431,0.076400,0.090569,-0.002344,0.040395,0.299527,0.378010,0.259148,0.023744,-0.230178,-0.378786,-0.114052,0.047574,0.092353,0.243793,0.119322,-0.010421,0.067577,0.106550,0.000437,-0.010278,-0.199341,-0.433944,-0.553554,-0.518995,-0.250466,0.032134,0.033512,-0.008239,0.101107,0.201629,0.291529,0.318963,0.371749,0.455612,0.480222,0.320195,0.091477,-0.021618,0.062306,0.136749,-0.010507,-0.137750,-0.145835,-0.111291,-0.010794,0.114242,0.106183,0.096670,0.040104,-0.065180,-0.128059,-0.230581,-0.472354,-0.475194,-0.225692,-0.069659,-0.030858,0.082319,0.171047,0.013426,-0.177249,
-0.261135,-0.259836,-0.218408,-0.310390,-0.522646,-0.691629,-0.773661,-0.582265,-0.269779,-0.123178,0.207522,0.446561,0.543730,0.540958,0.600996,0.687737,0.543624,0.380575,0.181388,0.114601,0.100662,-0.062031,0.021093,0.215101,0.446465,0.411136,0.260997,0.040619,-0.121952,-0.093594,-0.086208,-0.056625,0.148562,0.287676,0.161943,0.036197,-0.138912,-0.330410,-0.358727,-0.292624,-0.283414,-0.308221,-0.195216,0.038306,0.051832,0.042513,0.068465,0.157210,0.246962,0.375390,0.412255,0.366908,0.394797,0.419676,0.252978,-0.037464,-0.183527,-0.183956,-0.168328,0.003213,0.025646,-0.134747,-0.070764,0.074927,0.284070,0.425425,0.471252,0.413023,0.300725,0.028721,-0.359510,-0.613110,-0.511377,-0.309869,-0.277919,-0.394751,-0.418428,-0.320341,-0.255387,-0.241929,
-0.312108,-0.187182,-0.012619,-0.029415,-0.150761,-0.344652,-0.474627,-0.506331,-0.268102,0.019256,0.206972,0.426871,0.675162,0.729657,0.704685,0.699281,0.607618,0.537089,0.395601,0.247834,0.042993,0.002844,0.104323,0.222755,0.207533,0.136826,-0.073860,-0.316801,-0.196145,-0.108783,-0.308888,-0.256758,-0.146469,0.004303,0.018766,0.013995,-0.176532,-0.538404,-0.532894,-0.449389,-0.324059,-0.145063,-0.102682,0.013186,0.027735,-0.124592,-0.104330,0.027188,0.102631,0.229841,0.348794,0.281837,0.233680,0.284885,0.328134,0.251386,-0.014544,-0.235065,-0.160543,0.047969,0.032059,-0.078813,-0.082453,0.032363,0.178140,0.329532,0.401777,0.255466,-0.056515,-0.425488,-0.594498,-0.553377,-0.513173,-0.452504,-0.509254,-0.620134,-0.660457,-0.602832,-0.438036,-0.316106,
-0.207418,-0.136672,0.163147,0.367679,0.250548,0.083075,0.007241,-0.042137,-0.088016,0.032816,0.176096,0.324964,0.597874,0.740869,0.643151,0.500314,0.451368,0.494218,0.441136,0.286103,0.055861,-0.063401,-0.202061,-0.434699,-0.544765,-0.587295,-0.609154,-0.342376,-0.112016,-0.079632,-0.144259,-0.199260,-0.285882,-0.329423,-0.217097,-0.046881,0.035627,-0.166132,-0.368754,-0.200683,-0.166428,-0.112279,0.055227,0.067207,-0.030670,-0.200523,-0.295525,-0.238184,-0.204482,-0.152421,0.002424,0.156262,0.201593,0.246717,0.367337,0.502959,0.361683,-0.042703,-0.178632,-0.139892,-0.110902,0.003980,0.125640,0.136313,0.103011,0.019629,-0.007048,0.020281,-0.235750,-0.409864,-0.390913,-0.359089,-0.337856,-0.327937,-0.306924,-0.264891,-0.300981,-0.285015,-0.219710,-0.194976,
-0.034808,-0.011573,-0.005705,0.081785,0.051544,-0.076792,-0.123518,-0.114712,-0.098684,-0.019025,0.060950,0.243697,0.410709,0.504623,0.555748,0.443109,0.358845,0.351496,0.348089,0.260868,0.040991,-0.262577,-0.429274,-0.556967,-0.692274,-0.678673,-0.370162,-0.044765,0.082618,0.050126,0.040470,-0.002391,-0.103317,-0.319196,-0.308903,-0.061227,0.118907,0.274181,0.322558,0.305662,0.251714,0.227851,0.245382,0.163141,0.170950,0.013695,-0.263308,-0.370869,-0.244211,-0.118544,-0.137924,-0.185863,0.001885,0.271302,0.268547,0.215340,0.208799,-0.023889,-0.230416,-0.250127,-0.138841,0.116052,0.332659,0.177286,-0.092165,-0.204907,-0.328265,-0.398789,-0.232854,-0.151960,-0.121099,-0.150108,-0.168377,-0.083444,0.036027,0.070198,-0.020425,-0.127333,-0.170655,-0.129548,
0.013751,-0.000518,0.063204,0.043775,-0.097473,-0.078623,-0.054604,-0.134771,-0.136656,-0.104904,-0.031543,0.143534,0.349963,0.537870,0.598228,0.491741,0.455882,0.338697,0.294868,0.308991,0.214730,-0.058936,-0.250110,-0.239318,-0.205543,-0.068363,0.030842,0.102152,0.013565,-0.072066,0.037519,0.072399,-0.048884,-0.103912,-0.063723,0.031795,0.207749,0.287924,0.344697,0.347483,0.329026,0.314854,0.192587,0.192281,0.185735,0.096965,-0.062132,-0.143080,-0.092490,-0.030138,-0.043631,-0.123157,-0.052140,0.040918,0.058339,-0.065172,-0.132464,-0.065760,-0.107664,-0.191760,-0.085910,0.151687,0.299295,0.219208,-0.005720,-0.161625,-0.194461,-0.198594,-0.216530,-0.205650,-0.159894,-0.089623,0.012580,0.102755,0.103882,0.091342,0.095103,-0.003059,-0.067096,-0.015983,
0.013987,0.003394,0.056610,0.017601,-0.017555,0.022021,-0.018652,-0.109428,-0.191751,-0.218851,-0.153415,-0.023024,0.193716,0.425932,0.481664,0.517791,0.411741,0.281285,0.261249,0.326379,0.314568,0.322958,0.253667,0.202701,0.120058,0.072352,-0.074578,-0.142152,-0.058890,0.209059,0.319012,0.353741,0.207864,0.087345,0.097943,0.112685,0.083298,0.066668,0.056680,-0.032503,-0.067267,-0.096664,-0.023050,0.114925,0.142718,0.102564,-0.027302,-0.102473,-0.156054,-0.091330,-0.047367,-0.037482,-0.002697,0.083754,0.097864,-0.058382,-0.226880,-0.179966,-0.052960,-0.080513,-0.043409,0.065716,0.134126,0.176268,0.164253,0.081613,0.073788,0.110649,-0.086125,-0.203489,-0.098903,-0.028279,0.062157,0.088514,0.020331,-0.049562,-0.070208,-0.036796,-0.024265,0.002575,
-0.004136,0.024571,-0.052163,-0.067942,-0.112062,-0.151053,-0.135938,-0.156330,-0.151356,-0.135197,-0.114570,0.051158,0.240762,0.308781,0.368031,0.254377,0.119304,0.185974,0.314028,0.424264,0.509795,0.437802,0.516073,0.338656,0.244264,0.117682,-0.118226,-0.151808,0.133022,0.345747,0.434091,0.454905,0.186457,-0.021363,0.081254,0.052104,-0.102079,-0.073176,-0.086229,-0.147132,-0.163440,-0.086957,0.043172,0.144762,0.158722,0.059573,0.036676,-0.098883,-0.286708,-0.242082,-0.178228,-0.067605,0.039473,0.109916,0.073906,-0.031550,-0.247794,-0.382946,-0.244984,-0.123854,-0.082312,0.050726,0.086731,0.015610,0.055486,0.163194,0.178767,0.132452,0.045475,-0.025497,-0.006104,-0.012157,-0.045340,-0.002399,-0.087745,-0.278829,-0.281726,-0.110633,0.000284,-0.019983,
0.203665,0.342153,0.359215,0.198028,0.074056,0.009473,-0.034492,-0.012947,-0.038170,0.010173,0.080991,0.185409,0.254211,0.300544,0.228010,0.146880,0.170820,0.166057,0.317699,0.421096,0.425658,0.495762,0.632327,0.488680,0.305692,0.163348,-0.033481,-0.046443,0.136039,0.204881,0.281246,0.386875,0.327370,0.099905,0.003283,0.001750,0.024349,-0.099509,-0.175678,-0.069907,0.024310,-0.017723,-0.036035,0.016129,-0.009511,0.029810,0.001724,-0.128191,-0.129108,-0.201861,-0.144957,0.041031,0.067217,0.010029,-0.067180,-0.122881,-0.091916,-0.154433,-0.239492,-0.155420,0.001555,0.134112,0.084469,0.004029,0.040851,0.128363,0.121282,0.062873,0.026382,-0.000217,-0.032362,-0.026379,0.027099,0.011069,-0.074762,-0.202235,-0.285140,-0.212887,-0.082132,0.073631,
