0,0,0,0,60000,600.000000,-0.080000,-0.080000,-0.080000
1.630555,1.794251,1.202359,0.692574,0.646651,0.628621,0.330340,0.112030,0.295208,0.847505,1.094295,1.315215,1.558905,1.608001,1.320488,1.629715,1.769951,1.319571,1.038790,0.703141,0.428516,0.520071,0.314996,0.075506,-0.186284,-0.226656,-0.005117,0.494680,0.982433,1.034932,0.841952,0.669438,0.426729,0.339883,0.443140,0.322411,0.157620,0.256567,0.244493,0.309488,0.493389,0.916452,1.093617,1.144380,1.404783,1.387822,1.284040,1.296517,1.322385,1.148809,0.551209,0.392182,0.570687,0.450501,0.356260,0.692679,0.597477,-0.024208,-0.211229,-0.010429,0.222772,0.491879,0.432999,0.263262,0.382271,0.484173,0.415491,0.135914,0.289869,0.481687,0.515341,0.271811,0.268628,0.576090,1.071554,0.831918,0.819687,1.061728,0.873675,1.093074,
1.601346,1.614295,1.346930,1.035692,0.923559,0.835921,0.586582,0.206868,0.151294,0.496606,0.630022,0.900830,1.128592,1.288365,1.335653,1.413005,1.269367,1.225895,1.276940,1.135843,0.677261,0.298329,-0.016783,-0.171870,-0.057486,0.251991,0.157871,0.270837,1.067115,1.622518,1.737608,1.520184,1.035698,0.539908,0.408714,0.326262,0.346812,0.221263,0.088794,0.130938,0.497571,0.677476,0.800297,0.890831,0.936981,0.950179,0.864591,1.056427,1.279234,1.176784,1.000090,0.961476,0.586948,0.455648,0.736216,0.978691,0.678005,0.172330,-0.038591,0.181014,0.322874,0.463558,0.544235,0.339959,0.264955,0.583118,0.767491,0.505586,0.386764,0.517645,0.586024,0.492969,0.461143,0.735044,0.921783,0.944893,0.937957,0.921665,0.927456,1.097251,
1.593604,1.488010,1.242508,1.041395,1.025453,1.014289,0.843826,0.554752,0.402116,0.424438,0.474697,0.793080,0.985394,1.150361,1.250042,1.355735,1.144271,0.986570,1.361234,1.116206,0.476025,0.526198,0.561329,0.518949,0.669607,0.521397,0.144338,0.004189,1.118964,2.121425,1.881292,1.709002,1.390860,0.848423,0.746122,0.393213,0.330415,0.168189,-0.016395,-0.004078,0.261825,0.468501,0.598417,0.961851,1.163779,0.985740,0.922857,1.088169,1.251848,1.212941,1.167649,1.020082,0.719915,0.518974,0.701692,1.144545,1.032122,0.189671,-0.079283,0.268069,0.398784,0.389998,0.475396,0.527207,0.696287,0.987682,1.049227,0.696466,0.506005,0.719235,0.777492,0.655292,0.851621,1.156775,1.271646,1.336063,1.336067,1.323712,1.287253,1.389776,
1.580501,1.492993,1.237316,1.147514,1.175538,1.228636,1.407123,1.273637,0.993950,0.785615,0.850440,1.030169,1.201471,1.379109,1.501925,1.624719,1.426294,1.138497,1.332275,0.897042,0.701263,1.067090,1.396360,1.233791,1.097199,0.762004,0.444697,0.535543,1.436835,2.139857,1.946075,1.900458,1.718847,1.309092,1.064168,0.676101,0.265073,0.249432,0.116162,0.058044,0.116307,0.195647,0.623870,1.324550,1.760787,1.556787,1.192673,1.263163,1.329118,1.198389,1.193674,1.038784,0.728773,0.530147,0.722473,1.334153,1.393874,0.700720,0.178886,0.262429,0.472473,0.539254,0.794267,0.867279,0.818508,1.066576,0.918872,0.620428,0.756519,0.997457,1.183749,1.306605,1.148972,1.193275,1.347511,1.523485,1.670934,1.665957,1.626572,1.519380,
1.650778,1.543783,1.486622,1.359164,1.499237,1.650910,1.831994,1.869836,1.693288,1.402193,1.314751,1.433713,1.424146,1.398669,1.582916,1.918523,1.812688,1.501000,1.390791,0.993968,1.035254,1.422198,1.555054,1.469644,1.447202,1.235581,1.065905,1.540851,2.416771,2.364073,1.990462,2.213010,2.027743,1.633671,1.204619,0.708358,0.356199,0.336823,0.288262,0.302742,0.313744,0.536839,0.705444,1.313615,1.855623,1.826130,1.505988,1.596453,1.688208,1.546866,1.480755,1.429574,1.093380,0.768636,0.905507,1.355483,1.652092,1.265481,0.760184,0.564280,0.638567,0.683460,0.965245,1.061060,1.051982,1.149211,1.121534,0.917903,1.174959,1.571648,1.673117,1.494379,1.232091,1.142033,1.140349,1.261346,1.464813,1.647777,1.764297,1.735190,
1.715420,1.804385,1.882907,1.762755,1.754216,1.908962,1.924823,1.846553,1.833648,1.710485,1.474279,1.419886,1.413798,1.339822,1.336761,1.706599,1.687282,1.541406,1.390807,1.257324,1.213566,1.544903,1.713696,1.645611,1.617461,1.731857,1.910447,2.467881,2.593184,2.008703,1.760293,2.304554,2.469055,2.015773,1.546475,1.138670,0.846885,0.628393,0.691148,0.436933,0.542688,0.721869,0.764347,1.155568,1.622914,1.682352,1.586285,1.609308,1.788110,1.856062,1.872912,1.948141,1.720508,1.437463,1.224576,1.284718,1.551726,1.178678,0.828253,0.931170,0.851018,0.894140,1.080153,1.178410,1.392477,1.477651,1.500928,1.588179,1.857791,2.246637,2.122804,1.549442,1.149640,1.034240,1.122569,1.175563,1.398913,1.748663,1.863190,1.784316,
1.789601,1.885328,1.897877,1.908801,1.958013,2.000822,1.997760,1.843135,1.688447,1.594288,1.328252,1.212763,1.286279,1.171717,1.208378,1.451677,1.467268,1.564337,1.563923,1.276892,1.252792,1.686524,1.726349,1.722199,1.572472,1.739509,1.989006,2.133783,1.845995,1.540730,1.628272,2.104344,2.434802,2.339536,2.470661,2.340762,1.918600,1.530806,1.258168,1.090963,1.143018,1.060931,1.049622,1.170191,1.493050,1.484103,1.383670,1.475160,1.794491,1.936923,1.866984,2.028188,2.128607,2.076696,1.885899,1.645260,1.275990,1.246796,0.937094,0.957430,1.258429,1.280181,1.302265,1.184835,1.198473,1.466257,1.571833,1.676461,1.840306,1.972908,2.066673,1.839589,1.477329,1.495106,1.572266,1.483431,1.381658,1.607816,1.837326,1.830304,
1.790939,1.825395,1.935864,1.977528,2.039848,2.124754,2.040731,1.897852,1.836380,1.598627,1.273051,1.071223,0.966920,1.061214,1.158151,1.336849,1.533049,1.550023,1.641243,1.346039,1.187255,1.356183,1.439016,1.335063,1.201264,1.206448,1.390744,1.629058,1.779170,1.835974,2.033077,2.149700,2.212794,2.388891,2.623870,2.573230,2.413450,2.211547,1.851981,1.446857,1.337618,1.380441,1.426817,1.507777,1.606066,1.476855,1.394089,1.495450,1.961049,2.245427,2.224206,2.246332,2.273121,2.315346,2.271796,1.857665,1.460552,1.025152,0.800231,1.165263,1.606431,1.606141,1.378547,1.191329,0.982547,1.136739,1.246938,1.337154,1.526450,1.829657,2.048573,1.953469,1.895292,1.999670,1.975768,1.720698,1.490808,1.610875,1.887178,1.861374,
1.942101,2.102503,2.128987,2.150275,2.157761,2.244408,2.245974,2.023861,1.763543,1.622019,1.356163,1.177489,1.029666,1.127838,1.246598,1.386079,1.443911,1.464238,1.801958,1.580078,1.056005,1.119407,1.134665,1.048182,1.218660,1.330983,1.566847,1.772896,2.045162,2.301159,2.422985,2.282167,2.233940,2.388756,2.383000,2.095076,1.977293,1.959619,1.929880,1.634704,1.545995,1.679589,1.619235,1.520150,1.580328,1.533444,1.434542,1.612795,2.220562,2.607137,2.471359,2.513260,2.513559,2.497375,2.416475,2.048712,1.734512,1.229514,0.988792,1.379643,1.798882,1.808953,1.441050,1.117947,0.958112,0.992292,1.199333,1.317987,1.419735,1.750606,2.142478,2.091710,1.982458,2.085088,2.206894,2.094786,1.942968,1.860922,1.948417,1.900935,
1.910529,2.164996,2.282374,2.222738,2.216759,2.287166,2.317430,2.178935,1.958115,1.777164,1.692837,1.668835,1.448697,1.353788,1.363781,1.415698,1.269115,1.495258,1.858814,1.614854,1.329056,1.108101,0.954160,1.153240,1.514197,1.619881,1.770804,2.185042,2.377111,2.456283,2.335938,2.029899,2.052002,2.362189,2.415484,2.130192,2.062384,2.006482,2.030015,1.963828,1.836596,1.815266,1.711779,1.606224,1.619012,1.469065,1.370479,1.670244,2.276237,2.671984,2.547702,2.545039,2.443068,2.422753,2.522307,2.452643,2.140235,1.800448,1.596698,1.818199,2.249429,1.968689,1.263736,1.019764,1.049756,1.217577,1.401209,1.432855,1.429112,1.671826,2.106690,2.130660,1.972905,2.087198,2.153747,2.316308,2.245037,2.099481,1.971421,1.830007,
1.759834,2.065825,2.199411,2.271162,2.381261,2.369284,2.245012,2.176116,2.029179,1.864941,1.822302,1.831172,1.716063,1.583210,1.462373,1.398612,1.462613,1.572510,1.692722,1.606281,1.235005,1.223419,1.400129,1.376710,1.524120,1.687891,2.008518,2.462546,2.551483,2.293666,2.018063,1.927548,2.218096,2.534380,2.289120,2.064013,2.118624,2.138457,2.006879,2.023714,1.806395,1.829529,1.701625,1.645974,1.565066,1.563940,1.580817,1.763322,2.372448,2.696899,2.600444,2.474155,2.204664,2.066408,2.282495,2.396581,2.359674,2.225950,2.091296,2.462098,2.755952,2.287822,1.626882,1.326351,1.452439,1.578473,1.614235,1.680136,1.741228,1.937366,2.076998,2.009601,1.948706,1.975674,2.014953,2.170260,2.228960,2.105422,1.832204,1.720047,
1.876943,2.085829,2.351031,2.488795,2.429144,2.337924,2.295825,2.188985,2.177235,2.087701,1.969053,2.003279,1.946233,1.841032,1.806997,1.854497,1.742423,1.767364,1.796494,1.479251,1.391294,1.602436,1.709960,1.948587,2.074099,1.881972,1.959300,2.384748,2.557542,2.304744,1.991472,2.083101,2.421653,2.400685,1.917948,1.721544,1.963085,1.936897,1.895975,1.803923,1.617129,1.745708,1.725679,1.594440,1.562549,1.549325,1.580808,2.029247,2.560744,2.697508,2.637064,2.442557,2.098917,1.868946,1.941123,2.105917,2.158728,2.123867,2.076681,2.337722,2.638776,2.407195,1.950861,1.749094,1.778772,1.722715,1.677454,1.705120,1.759590,1.946042,1.891510,1.867375,1.981623,2.120235,2.059190,1.984232,2.060829,2.145638,2.051567,1.859197,
1.993630,2.048556,2.231491,2.392872,2.332646,2.293791,2.316729,2.234013,2.236478,2.200677,2.024307,2.015060,2.146913,2.178711,2.261696,2.148399,2.120369,2.004009,1.893805,1.791827,1.744749,1.830935,2.253501,2.483875,2.447695,2.293911,2.092336,2.226448,2.422246,2.318568,2.133456,2.187303,2.415116,2.286345,1.772807,1.590680,1.715708,1.690523,1.814698,1.798804,1.736276,1.755316,1.823291,1.773095,1.711148,1.570882,1.625029,2.010760,2.560194,2.855796,2.678890,2.379195,1.941363,1.601484,1.689298,2.092329,2.091544,1.878503,1.833781,1.924749,2.235633,2.231812,1.914793,1.861662,1.970807,1.753837,1.501582,1.547018,1.672118,1.764971,1.841607,1.939017,2.003724,2.168338,2.127354,2.014850,1.949144,2.127876,2.278307,2.187396,
