0,0,0,0,240000,2400.000000,-0.080000,-0.080000,-0.080000
   2
0.036009,0.018250,0.028031,0.031622,0.028660,0.032421,0.040404,0.027611,0.044323,0.050678,0.058153,0.062236,0.093304,0.090430,0.115094,0.103736,0.111277,0.096586,0.092664,0.094986,0.094361,0.080945,0.075818,0.054101,0.061865,0.062819,0.052841,0.064200,0.060979,0.113369,0.048774,0.126038,0.088963,0.100435,0.070918,0.068256,0.069886,0.075216,0.072913,0.069721,0.068276,0.034500,0.047466,0.043997,0.038170,0.068001,0.032703,0.050201,0.048914,0.042577,0.032692,0.083277,0.044928,0.048026,0.056943,0.062798,0.065719,0.073306,0.096520,0.088390,0.077400,0.078676,0.040953,0.067179,0.044506,0.035142,0.035067,0.060707,0.027172,0.038466,0.053665,0.050683,0.056625,0.036627,0.058435,0.043906,0.052515,0.055840,0.014557,0.037925,0.035869,0.021507,0.016200,0.039499,0.006062,0.024163,0.026181,0.028951,0.031464,0.013622,0.034353,0.026049,0.026013,0.031706,0.033289,0.020670,
0.069214,0.036132,0.057551,0.033632,0.051978,0.034992,0.043906,0.044628,0.051207,0.034053,0.063074,0.054655,0.058685,0.075688,0.093855,0.072287,0.100398,0.076572,0.072958,0.079544,0.075147,0.055635,0.047195,0.016363,0.009015,0.009353,-0.079535,-0.050321,-0.087994,0.057722,0.001671,0.108941,0.088433,0.108698,0.101001,0.084918,0.086964,0.120916,0.079059,0.081657,0.078988,0.047703,0.050389,0.036389,0.016288,0.047133,0.012528,0.034391,0.026896,0.041363,0.042622,0.053477,0.055944,0.048022,0.070769,0.086748,0.074483,0.076141,0.097246,0.085551,0.051609,0.082744,0.052045,0.062577,0.065352,0.061064,0.042225,0.069537,0.047663,0.042209,0.056103,0.073071,0.055099,0.048021,0.067110,0.037698,0.028860,0.050493,0.029428,0.038727,0.054938,0.020837,0.032482,0.059491,0.027843,0.044250,0.051168,0.051319,0.062992,0.035423,0.085205,0.055276,0.071064,0.058454,0.073690,0.052834,
0.082770,0.065772,0.081788,0.054170,0.066991,0.041333,0.060564,0.048195,0.048764,0.058873,0.052843,0.050472,0.060782,0.044912,0.060744,0.062074,0.072846,0.070069,0.069193,0.050672,0.061110,0.035778,0.021769,-0.013884,-0.014873,-0.097084,-0.199888,-0.243845,-0.147754,-0.081650,0.114887,0.019810,0.092969,0.105509,0.098322,0.073797,0.100348,0.098662,0.087133,0.080163,0.070739,0.067830,-0.003986,-0.023029,0.019449,0.003599,0.053777,0.041587,0.041411,0.035583,0.066001,0.014437,0.056960,0.040575,0.066858,0.066756,0.076662,0.072202,0.063149,0.028059,0.051072,0.023935,0.098605,0.047151,0.072217,0.048486,0.081944,0.021221,0.072906,0.047684,0.068233,0.078057,0.070178,0.055629,0.049395,0.013656,0.029611,-0.000321,0.083594,0.010835,0.053652,0.018702,0.063047,-0.007622,0.056999,0.024635,0.066689,0.056235,0.066397,0.064566,0.088995,0.070651,0.092967,0.067640,0.089513,0.068770,
0.103131,0.108696,0.106903,0.079047,0.090628,0.087508,0.054104,0.055984,0.057149,0.038218,0.056107,0.044608,0.043399,0.051209,0.039638,0.049892,0.070312,0.052736,0.067260,0.053244,0.033296,0.043312,-0.009166,-0.036628,-0.053730,-0.148687,-0.307047,-0.362317,-0.066302,-0.080069,0.066568,-0.005343,0.044464,0.035223,0.034522,0.023405,0.064478,0.053815,0.080339,0.083883,0.084387,0.021593,-0.017983,-0.036456,-0.000961,-0.012167,0.040849,0.010230,0.021390,0.026479,0.013854,-0.001439,0.053161,0.032711,0.045536,0.073977,0.089490,0.047360,0.041302,0.002692,0.031628,-0.003001,0.055157,0.006018,0.050472,0.004300,0.042720,-0.002018,0.047763,0.037806,0.054164,0.049373,0.066425,0.058447,0.033426,-0.019965,0.038039,-0.019859,0.029808,0.003959,0.050762,-0.003129,0.032171,-0.015678,0.043589,0.004363,0.022221,0.036078,0.063112,0.070618,0.095387,0.079247,0.095994,0.087497,0.109952,0.095897,
0.133814,0.131823,0.113737,0.124301,0.100727,0.080098,0.082042,0.070126,0.048275,0.066181,0.031524,0.038569,0.059200,0.039705,0.043418,0.057494,0.049471,0.047592,0.061627,0.046085,0.005979,0.022675,-0.014676,-0.049833,-0.074085,-0.159984,-0.276876,-0.263155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022609,0.031890,0.017351,0.039270,0.022347,0.029436,0.006939,0.027832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021953,0.027560,-0.000924,0.051752,0.062221,0.081345,0.051411,0.041897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021920,0.014298,-0.015757,0.029486,0.044520,0.092222,0.063667,0.038333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032326,-0.006116,-0.070021,0.007176,0.009140,0.034898,0.086642,0.084426,0.093595,0.118545,0.103986,0.127915,
0.120557,0.129503,0.120040,0.106684,0.096342,0.087470,0.069751,0.063254,0.057727,0.066832,0.038967,0.060198,0.044323,0.052909,0.051126,0.024832,0.039268,0.036717,0.012560,0.022897,0.018427,-0.009764,-0.008968,-0.043384,-0.088827,-0.137382,-0.194720,-0.149682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.063512,-0.017759,-0.018926,-0.043742,-0.039743,-0.011612,-0.007693,0.079100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.069833,-0.035119,-0.001997,0.052657,0.076892,0.106762,0.098029,0.060358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.083355,-0.051836,-0.013742,0.032753,0.037410,0.113118,0.085452,0.081017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093954,-0.056390,-0.046081,-0.021416,0.003998,0.079623,0.083073,0.101324,0.104955,0.119051,0.119726,0.141481,
0.136696,0.087926,0.106680,0.079110,0.061005,0.081248,0.060009,0.049987,0.061249,0.038272,0.047299,0.055239,0.025519,0.045780,0.025997,0.017411,0.022124,-0.001375,0.009274,0.019519,0.003269,-0.000572,0.002511,-0.037822,-0.066006,-0.038029,-0.098014,-0.126574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020100,-0.052982,-0.035808,-0.063183,-0.097875,-0.099038,0.008064,-0.004567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104283,-0.068292,0.008154,0.078161,0.101673,0.113968,0.054242,0.071426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.103506,-0.064746,0.021705,0.057808,0.082941,0.102174,0.100223,0.068137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.087536,-0.067506,-0.013709,0.052891,0.079482,0.088632,0.115405,0.105712,0.081586,0.127951,0.118201,0.117539,
0.078579,0.089294,0.076060,0.042564,0.084180,0.047772,0.054402,0.058416,0.049650,0.050436,0.038751,0.028214,0.031627,0.026442,0.024774,0.019031,0.014205,0.009846,0.010773,0.017228,0.025840,0.012564,0.025043,0.011657,-0.018028,0.009667,-0.019102,-0.067344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040044,-0.035810,-0.102374,-0.095349,-0.102048,-0.102151,-0.044811,-0.003052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.117400,-0.013624,0.058716,0.083324,0.093862,0.089348,0.098060,0.022094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.095549,-0.013720,0.061180,0.076083,0.088252,0.088382,0.102200,0.086710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.058034,-0.037215,0.025162,0.063473,0.097291,0.102824,0.085788,0.064492,0.084209,0.069416,0.112739,0.116069,
0.067257,0.055166,0.029404,0.084105,0.055894,0.040886,0.075472,0.063716,0.050767,0.067443,0.051378,0.038316,0.052429,0.031519,0.036075,0.039978,0.028678,0.039119,0.026111,0.036704,0.044640,0.039798,0.054777,0.057750,0.051268,0.029820,0.019698,0.037443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055299,-0.015658,-0.099957,-0.110455,-0.071880,-0.075294,-0.073611,-0.020078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.074577,0.020669,0.066005,0.068096,0.092209,0.080721,0.059256,0.061802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.056072,0.022213,0.069215,0.089418,0.098320,0.092316,0.070440,0.094297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030610,0.011624,0.028074,0.071062,0.111484,0.096506,0.092347,0.039618,0.042800,0.051363,0.062804,0.067713,
0.007054,0.006705,0.044676,0.038520,0.021147,0.072680,0.042420,0.061915,0.072844,0.056806,0.077620,0.074112,0.067931,0.077544,0.062166,0.067502,0.069238,0.057442,0.067066,0.050328,0.049947,0.076718,0.055195,0.079512,0.117685,0.067606,0.095437,0.085037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066948,0.000403,-0.054036,-0.068801,-0.070113,-0.068352,-0.066777,-0.015324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035253,0.040643,0.054157,0.073384,0.102482,0.088335,0.059719,0.108090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001118,0.035600,0.061355,0.072563,0.091422,0.075036,0.086002,0.104806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013098,0.044526,0.020721,0.042382,0.042150,0.011877,0.015545,-0.005631,-0.023461,0.014402,0.025781,0.038643,
