0,0,0,0,180000,1800.000000,-0.080000,-0.080000,-0.080000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.201484,0.242859,0.236554,0.272387,0.265309,0.255244,0.567784,0.573777,0.229414,0.158406,0.321698,0.230003,0.239953,0.237839,0.149099,-0.016603,0.088221,0.256102,0.338792,0.354490,0.209952,-0.011180,-0.006205,0.031253,0.004587,-0.034372,0.034643,0.061712,-0.038927,0.094120,0.271416,0.317548,0.208067,0.126359,0.057967,-0.123269,0.008289,-0.063213,-0.009736,0.035396,0.133742,0.130242,0.049722,-0.074782,-0.062821,0.103632,0.163542,0.233517,0.159128,0.222596,0.254052,0.350635,0.173370,0.212534,0.170165,0.119498,-0.324830,-0.389599,-0.150673,-0.514805,-0.803493,-0.718919,-0.709749,-0.606719,-0.238900,-0.644549,-0.603222,-0.061072,0.603110,0.847214,0.825637,0.223057,-0.463599,-1.004608,-1.279098,-1.505066,-1.180043,-0.306835,0.646863,0.093887,0.071502,0.658067,0.559199,1.146943,1.023299,0.809434,0.610648,0.857501,0.242839,-1.674105,-1.924955,-0.116247,-0.133697,-0.050840,-0.153755,-0.960612,-1.136301,-0.056911,0.420219,-0.059231,-0.038393,0.325583,0.725588,1.057592,-0.158463,-1.361537,-0.657144,-0.172408,-0.216342,-0.413426,-1.741960,-2.000942,-2.794513,-1.875126,-1.599374,-2.437606,-2.074504,-1.263862,-0.485151,-0.046016,1.414614,1.308585,0.719501,0.079951,0.433112,-0.513246,-1.766474,-1.998987,-2.534291,-2.561744,-1.668758,-0.405313,0.675874,0.223602,-0.440245,-0.428073,-0.825074,-0.645107,-0.086799,0.421849,0.664674,-0.422010,-2.284536,-0.931108,0.324056,-0.055615,-0.451801,-0.189851,-1.223396,-1.362469,-0.908104,-0.167972,0.308879,2.063598,1.523467,0.007643,0.290468,0.352962,0.129560,-0.321612,-0.314212,-0.830119,-1.400921,-1.262610,0.123564,0.597633,0.990806,0.314463,-0.879127,-0.590802,0.989802,-0.273179,-2.060677,-3.216727,-3.705612,-2.089038,-0.050408,0.617129,-0.118433,-0.336328,0.738033,1.907774,2.732008,2.659717,0.942863,-0.455397,-0.682941,-1.057030,-2.418243,-2.498714,-2.199788,-1.079640,-0.151811,-1.510628,-1.703693,-1.216549,-0.268254,-1.113262,-0.957761,-0.845879,-1.436358,-0.387622,0.615161,0.415484,-0.515859,-0.127306,0.056392,-0.111960,-1.514303,-1.956409,-1.151070,-0.920780,0.147048,0.693495,0.452112,1.116347,1.384037,0.098030,-0.231706,1.132462,0.919884,-0.458439,-1.129990,-0.374595,0.375771,0.906085,0.552450,-0.276851,-0.907221,-0.476481,0.000042,-0.269334,-0.543682,0.083838,0.211007,-0.834395,-1.634566,-1.077588,-0.624490,0.226309,1.145306,0.943215,0.356522,0.421421,0.328455,0.327402,0.028554,-0.418940,-0.691325,-0.563159,-0.496645,-0.312562,-0.276224,0.000230,0.216892,0.179464,
0.532446,0.522010,0.430417,0.520347,0.549352,0.592045,1.444715,1.675106,0.806605,0.532970,0.809451,0.720360,0.557391,0.220916,-0.088088,-0.249408,0.057318,0.564517,0.728791,0.672983,0.557867,0.172942,-0.049998,-0.130922,-0.137123,-0.223248,-0.209484,-0.136537,-0.250141,-0.109154,0.250647,0.495371,0.366033,0.301351,0.181445,-0.069270,0.029181,0.016625,0.038877,0.139697,0.420318,0.347321,0.003533,-0.323605,-0.143529,0.277320,0.452057,0.636706,0.607959,0.634527,0.629489,0.822440,0.707578,0.660793,0.445915,0.154465,-0.588037,-0.772323,-0.492238,-0.731221,-1.138235,-1.016798,-1.120129,-0.991563,-0.627882,-1.130878,-1.380607,-0.288612,1.221845,1.957477,1.859648,0.836549,-1.492658,-3.042221,-2.926625,-2.747418,-2.170524,-0.492619,1.173138,0.807431,1.029763,1.897644,2.171571,3.221990,3.026400,2.462825,1.242289,1.080207,0.445361,-3.022412,-3.759649,-0.666650,-0.420939,0.119931,-0.097498,-2.246616,-2.131295,0.491882,1.397076,0.636527,0.808026,1.631124,1.816916,2.254846,0.820234,-1.434900,-1.370892,0.525061,0.725492,-1.341365,-4.346634,-4.503297,-5.256343,-4.103917,-4.028352,-5.002342,-4.325282,-3.322754,-1.213264,1.165518,4.051010,3.156896,1.077358,0.307659,1.549348,-0.596485,-3.181647,-4.368544,-5.721829,-5.513142,-3.168436,0.332428,2.396363,1.768940,-0.024888,-0.052182,-0.810927,-0.357784,0.856544,2.139800,1.941346,-1.780770,-4.854472,-2.582661,0.484304,-0.661729,-1.630886,-1.014196,-3.118785,-3.107825,-1.845958,-0.292691,1.353160,5.064796,3.072173,-0.686472,-0.541703,0.527612,0.316238,-0.519441,-1.239514,-2.134342,-2.924173,-1.932519,0.105826,1.681087,2.938589,2.044921,-0.038322,0.011865,2.461171,-0.016563,-5.908220,-8.871228,-8.556336,-5.262112,0.379593,2.074890,0.215723,-0.556436,1.254248,4.123907,6.964511,7.753729,3.590046,-0.782424,-2.240910,-4.054459,-5.643810,-5.981030,-4.877330,-2.235806,-0.866271,-3.199308,-4.260543,-2.873873,-0.922609,-1.955843,-1.737152,-1.538548,-2.155760,0.112451,2.596854,1.816456,0.273384,0.357860,0.787481,0.371329,-2.420480,-3.003877,-1.822543,-1.669549,0.861888,2.235285,1.056861,2.263593,3.721585,1.462310,-0.156834,2.267254,1.977814,-1.133559,-2.507709,-1.377191,-0.032407,1.315383,1.078097,-0.801412,-1.874384,-1.035864,0.308504,0.657143,-0.304687,1.021670,1.455209,-1.119454,-3.520081,-3.195410,-1.908729,0.830229,2.864765,2.153102,1.232267,1.300063,1.094919,0.818538,0.282758,-0.670856,-1.246486,-1.069196,-0.591030,-0.408752,-0.421945,0.031170,0.431156,0.465964,
0.672278,0.663271,0.652800,0.658086,0.428396,0.653862,1.983967,2.348264,1.279590,0.938423,1.213518,1.114248,0.504367,-0.174815,-0.676662,-0.656245,-0.151108,0.667811,0.896238,0.897924,0.946822,0.522154,-0.115530,-0.300860,-0.247368,-0.405752,-0.530918,-0.468907,-0.510329,-0.537203,-0.284308,0.021508,0.118399,0.177875,0.164738,0.185145,0.235487,0.383856,0.289468,0.354829,0.651274,0.518123,-0.063722,-0.416502,-0.128319,0.410152,0.636689,0.911063,1.071702,0.949820,0.821542,1.058952,1.238990,1.032296,0.568348,0.077578,-0.376402,-0.593121,-0.561002,-0.249100,-0.293740,-0.247233,-0.396819,-0.403683,-0.506764,-0.486601,-0.856628,-0.354497,0.995897,2.229666,2.317033,1.333097,-1.099456,-2.829326,-2.823787,-2.097591,-1.549173,-0.242885,0.878249,1.134480,1.584234,1.788322,2.709270,3.618607,3.921094,3.419773,0.691232,-0.368968,-0.623950,-1.903947,-2.642789,-0.672920,-0.146835,-0.041525,-0.484105,-2.578841,-0.945306,1.651002,2.385770,2.412750,2.325416,3.049542,2.601202,2.473381,2.445064,0.322054,-0.400116,2.108869,2.890593,-1.257643,-5.360347,-5.514328,-4.402700,-4.415193,-4.879115,-5.475946,-5.250980,-3.868095,0.165706,4.121099,5.962809,4.219749,0.803750,-0.233829,0.168156,-0.935331,-2.815247,-6.077634,-8.355139,-6.445885,-1.863832,2.661379,4.941511,4.224182,2.067311,0.900968,0.469999,0.605466,2.244297,3.878746,2.045948,-3.390852,-6.098359,-3.809524,0.051680,-1.270606,-3.011631,-2.136318,-3.468109,-3.175253,-1.228800,0.192578,3.189013,6.445923,2.191067,-1.911544,-1.542098,-0.460883,-0.429729,-1.009947,-2.822278,-3.155186,-2.575794,-0.535888,0.824935,2.644569,4.521503,5.153759,2.862208,1.214535,2.393920,-0.351113,-6.716278,-9.733780,-10.444325,-7.380842,-0.036221,1.399230,-1.171852,-1.079689,1.181857,4.794374,9.227611,10.665963,5.614468,-1.925608,-5.667338,-7.264387,-7.144221,-7.223707,-5.941934,-3.078509,-2.377953,-4.584744,-5.773382,-3.162793,-1.520529,-1.869916,-1.245362,-0.718040,-0.443328,2.806362,4.766503,4.101770,2.753721,2.092871,2.260146,2.030508,-0.134739,-1.450832,-1.654355,-1.569720,1.987727,3.538952,1.094428,1.558176,4.500330,3.899132,1.068990,1.709317,1.365549,-2.035595,-3.534847,-2.740264,-1.063174,0.626733,0.899626,-0.366964,-1.455848,-0.953451,1.310578,1.820000,0.531236,1.897018,2.823966,0.008234,-3.281911,-3.820993,-2.056191,1.656010,3.861509,2.467230,1.868438,2.141451,1.953252,1.306422,0.739371,-0.266538,-0.897727,-0.940126,-0.331707,-0.144259,-0.293406,0.143562,0.645501,0.681210,
0.536618,0.604695,0.786280,0.565928,0.172352,0.833058,2.255232,2.498867,1.498846,1.175515,1.316809,1.060010,0.481015,-0.207167,-0.749228,-0.833217,-0.286834,0.558591,0.981067,1.239870,1.132785,0.416834,-0.328308,-0.518088,-0.344104,-0.472594,-0.679539,-0.741992,-0.786161,-0.715868,-0.492136,-0.313498,-0.140865,-0.000427,0.037531,0.266097,0.534684,0.872167,0.860301,0.695214,0.724271,0.657136,0.149213,-0.143777,0.056725,0.538667,0.710615,1.034825,1.260147,1.099731,1.017127,1.185521,1.411453,1.102247,0.669518,0.188691,-0.142949,-0.247997,-0.170770,0.169889,0.374309,0.279730,0.083901,-0.193995,-0.402188,-0.235631,-0.041270,-0.012403,0.925686,2.351601,2.820987,2.333044,1.109124,-0.958418,-2.146730,-2.066128,-1.623271,-1.050139,-0.522742,-0.539484,-0.339770,-0.515554,0.762900,1.964076,3.151048,3.059373,0.487341,-1.286576,-1.463197,-1.037684,-0.730992,0.716393,1.020562,-0.028379,-1.679252,-3.178826,-0.933362,2.334590,2.375951,2.364050,2.450786,3.262847,3.148707,2.118692,1.815652,0.342877,0.473698,3.170776,4.335847,-0.961000,-6.930130,-7.058676,-4.167108,-4.873652,-5.748603,-6.640888,-6.452148,-2.510044,3.838619,6.784433,6.301881,4.151166,1.048696,-1.405009,-1.931134,-1.222868,-2.196615,-7.621807,-12.824027,-8.565350,0.013863,4.170343,7.153962,7.259295,3.958828,0.626739,0.646727,-0.329486,1.322117,2.840399,-0.226052,-6.199430,-8.113161,-5.117560,-0.578364,-1.105619,-3.777080,-2.954483,-2.783744,-2.458945,0.353653,2.186271,5.487884,6.158212,-0.832694,-2.978404,-1.382621,-1.748247,-1.779244,-2.200086,-3.950600,-3.786782,-2.654215,-0.565926,0.734640,2.029523,4.988518,6.501693,3.310773,0.197188,0.391063,-2.046045,-4.896709,-7.491798,-10.748136,-9.226294,-2.065234,-0.485371,-3.135226,-2.335298,0.495584,4.266496,8.461082,10.108749,5.531665,-3.142857,-7.876443,-8.731483,-8.865968,-8.553301,-6.271816,-4.106419,-4.256296,-5.948406,-5.769078,-3.459200,-1.768758,-1.124622,-0.801841,-0.323234,0.356711,4.230227,6.456435,6.121025,5.334280,3.517355,2.620120,2.707680,1.621676,-0.796923,-1.808769,-0.910083,2.600860,3.593970,1.013430,0.347915,3.507248,4.677340,2.650307,0.868034,-0.440904,-3.494138,-4.607237,-3.891030,-1.415682,0.457016,0.985930,1.364892,0.259642,-0.447279,1.727621,1.590825,0.155749,0.742341,2.015628,0.460005,-1.708166,-2.734771,-1.667635,1.540558,3.425740,1.966928,1.695299,2.133240,1.885119,1.074236,0.497215,-0.245783,-0.748014,-0.934121,-1.116387,-0.677700,-0.274271,0.474993,0.928307,0.692694,
0.337657,0.581870,0.696041,0.391800,0.300099,1.273396,2.356852,2.354168,1.522065,1.152714,0.993350,0.633965,0.634805,0.207957,-0.263316,-0.354870,-0.003260,0.597410,1.083382,1.313940,0.912776,0.114995,-0.457789,-0.573962,-0.493545,-0.541942,-0.749550,-0.968091,-1.014601,-0.851702,-0.481311,-0.279872,-0.191482,-0.103502,-0.047739,0.262983,0.701249,1.295580,1.518942,1.128588,0.859279,0.774215,0.452218,0.257852,0.427802,0.706156,0.801949,1.118093,1.374256,1.257495,1.212309,1.089465,1.245483,1.011829,0.745552,0.395641,0.010999,0.133489,0.361434,0.614683,0.866813,0.724911,0.314821,-0.217277,-0.454127,-0.386672,0.065185,0.096280,1.065103,2.617568,3.523096,3.696912,2.923861,0.022081,-2.322006,-2.338472,-2.485027,-2.563087,-2.385211,-2.536526,-2.687140,-2.709414,-1.414114,0.378083,2.007674,2.431957,0.651455,-1.523042,-0.727859,0.282788,0.946459,1.772490,2.490833,1.327913,-1.576639,-3.615640,-2.326903,1.734090,1.058847,0.614441,1.492659,3.111380,3.193964,1.381687,-0.340763,-0.919631,0.039559,2.645741,3.511453,-1.930857,-8.215125,-7.372446,-4.431257,-4.995831,-7.115499,-8.381663,-6.967110,0.051409,7.122940,7.847828,5.029802,3.878680,1.967047,-1.318630,-1.171334,0.141993,-0.302743,-7.264489,-14.495331,-10.409757,0.253168,4.573399,7.072923,8.232366,4.620955,0.310438,-0.227213,-1.448487,-1.103154,-0.207801,-3.972226,-8.280331,-8.777134,-5.873600,-0.816247,-0.582128,-3.394692,-4.311774,-3.394279,-1.265223,3.369321,4.157515,5.945598,3.187106,-2.667499,-2.898890,-0.817728,-1.910908,-2.535186,-3.289342,-3.878686,-3.620473,-3.732279,-2.266630,-0.785357,0.519362,3.595999,4.608552,1.889912,-1.274505,-1.285529,-2.497040,-4.185013,-6.590761,-10.026889,-9.140770,-3.173176,-1.223563,-2.550492,-2.298198,0.814173,3.943770,6.373356,7.657932,4.268036,-1.940242,-5.238445,-7.329267,-8.087605,-7.671984,-4.796990,-3.678655,-5.084698,-5.109993,-3.935783,-2.982209,-1.775803,-0.691366,-0.841515,-0.858483,-0.603312,2.390576,5.524564,6.317736,6.084158,3.462301,1.688402,1.630686,1.180839,-1.224246,-1.548967,0.329747,2.283890,2.519333,1.197910,0.122894,2.054487,4.278733,3.537052,0.322729,-2.190608,-4.399984,-4.955029,-3.747473,-1.347029,0.102408,0.883415,2.769249,1.857367,-0.728962,0.074827,1.002599,-0.545168,-2.076918,-1.449354,-0.303034,-0.317175,-1.722480,-1.934041,0.112272,1.680660,1.359948,1.347010,1.657726,1.105861,0.417987,-0.052273,-0.439109,-0.640109,-1.137193,-1.869525,-1.238789,-0.111659,0.778888,0.974521,0.499177,
0.056375,0.636766,0.976322,0.774896,0.718737,1.310402,2.135722,2.234078,1.624429,1.063888,0.556420,0.141844,0.443229,0.423135,0.100771,0.139858,0.477849,0.995606,1.291458,1.162953,0.765339,0.248360,-0.085760,-0.031933,-0.211892,-0.379434,-0.485008,-0.628803,-0.757481,-0.789792,-0.508143,-0.228579,-0.180085,-0.224462,-0.215747,0.202878,0.786209,1.588139,1.951463,1.492158,1.116251,0.897376,0.614607,0.567288,0.873907,0.989160,1.067305,1.366264,1.636505,1.477761,1.321840,0.916584,0.908788,0.889799,0.663664,0.481184,0.333827,0.573598,0.690317,0.920551,1.370964,1.326562,0.758347,0.134689,-0.055719,-0.014664,0.290608,0.069649,0.800560,2.782916,3.796155,4.152864,3.644664,0.752400,-2.449253,-2.366536,-2.931682,-3.091378,-2.729896,-2.531459,-2.661935,-2.871943,-1.912748,0.294456,1.818253,2.249002,-0.150109,-1.582123,0.657025,2.579053,2.162703,1.578158,2.628207,2.600249,-0.350833,-3.514830,-3.665448,-0.645607,-0.651026,-0.971272,1.269549,3.943267,3.997381,1.231498,-1.624219,-1.961372,-0.951966,0.851813,1.180689,-2.587377,-6.718370,-6.249947,-4.662483,-5.221027,-7.423520,-7.730439,-4.953425,2.082299,7.337170,7.269741,4.117822,4.466120,3.104244,-0.466330,-1.055884,0.624048,0.374874,-5.806481,-11.644562,-9.733005,-0.555660,3.441113,4.829043,6.456151,4.370567,1.599418,0.471148,-1.000963,-1.746501,-2.432233,-6.097212,-7.355850,-8.125212,-5.845834,-0.886618,-0.798464,-3.315895,-5.446396,-4.581284,0.706202,6.995287,5.273197,3.662340,0.135000,-1.463403,-1.322997,0.493916,-1.343162,-3.097847,-4.587999,-3.417635,-2.666601,-3.690603,-2.577321,-0.464203,0.997237,2.855119,2.991685,1.550791,-0.465973,-0.756041,-2.164695,-4.159102,-5.856389,-9.262021,-7.451860,-2.512271,-1.667440,-1.473754,-0.782896,2.731983,5.073008,6.000916,5.879679,3.582529,0.028488,-2.136638,-4.591667,-5.729598,-4.515478,-2.507948,-2.113017,-4.178798,-3.924321,-2.468774,-1.528621,-1.104455,-0.660730,-0.465644,-0.588409,-0.575751,1.065196,2.837267,4.610271,4.441304,1.768300,0.350285,0.398311,-0.227244,-2.272667,-2.083323,0.326679,1.426054,1.318987,1.003923,0.434161,0.925509,4.192905,4.601748,0.833933,-2.457287,-4.527934,-5.080294,-2.990421,-1.440222,-0.906635,-0.348768,1.727794,0.394190,-2.320411,-1.327441,1.803863,0.452898,-3.546547,-4.262183,-1.854609,-0.463670,-1.137843,-2.114513,-1.328477,0.216174,1.031174,1.208586,1.135357,0.407319,0.131629,-0.227991,-0.414537,-0.326825,-0.679334,-1.197947,-0.798655,-0.087627,0.399463,0.306914,0.114319,
-0.448520,0.507095,1.328590,1.377514,1.103957,1.040297,1.801913,2.341617,1.943971,1.356507,0.522947,-0.218741,-0.018843,0.178789,0.165004,0.162634,0.630510,1.064454,0.961925,0.519025,0.174028,-0.096090,-0.078041,0.140889,0.034348,-0.094762,-0.004331,0.052134,-0.214797,-0.534646,-0.556535,-0.437126,-0.392033,-0.481155,-0.670392,-0.190234,0.630241,1.645493,2.076632,1.691208,1.267673,0.984823,0.718707,0.732947,1.136142,1.201739,1.337249,1.611647,1.828798,1.657479,1.450898,1.002646,0.710060,0.629205,0.346922,0.329222,0.564987,0.904844,0.855128,1.163290,1.854561,1.978931,1.280341,0.596322,0.280311,0.263093,0.450620,0.208721,0.564862,2.176951,2.701849,2.961945,2.877353,0.918223,-1.902826,-2.209983,-2.737159,-2.504943,-1.672807,-1.274854,-1.229262,-1.789795,-0.968427,0.928194,1.296599,0.861494,-1.068123,-1.041022,2.266899,4.241047,2.626339,0.686645,0.608120,1.613618,-0.221730,-3.978316,-4.970819,-2.391521,-1.867728,-1.546703,1.719154,4.915633,5.146212,1.998574,-1.491867,-2.755823,-1.326347,-0.005149,-0.271902,-1.944570,-5.173168,-5.850161,-5.333960,-6.857679,-7.219682,-4.797354,-2.222364,1.890799,4.906883,4.989350,3.715881,4.421972,3.058186,-0.956403,-2.853441,-0.419472,-0.889169,-4.876490,-9.140684,-6.359380,-1.207525,0.899786,2.271004,4.565857,3.619951,2.691116,1.789698,-0.445594,-0.943739,-2.602004,-5.436331,-6.519776,-7.844721,-5.436609,-0.892368,-2.254493,-5.202992,-6.102671,-4.278533,2.667957,8.501875,5.711159,0.769110,-0.418102,-0.400804,-0.052039,-0.075038,-1.640048,-3.300323,-4.468689,-3.406881,-1.557823,-2.658123,-1.431940,0.739773,1.627884,2.551876,2.942840,1.909115,1.132616,0.641854,-1.856390,-3.536190,-5.081416,-8.094494,-5.354958,-1.175546,-2.071347,-1.483010,0.249528,3.261332,5.265570,6.096312,5.414713,3.516896,1.227986,-1.307320,-3.122885,-4.086185,-2.865855,-1.722544,-1.197170,-3.015501,-3.517673,-1.882797,-0.810854,-0.044943,0.418575,0.169436,0.309197,0.761248,1.191672,1.878041,2.819934,2.617999,-0.416169,-1.506574,-1.046768,-1.061543,-2.333215,-2.145871,-0.643958,0.364233,0.654721,1.139306,0.288270,-0.351373,3.306429,4.957161,2.334245,-2.077793,-4.977014,-5.567183,-4.300498,-2.633708,-2.177196,-2.053707,-1.481116,-2.566746,-3.878698,-1.096684,2.545053,1.958591,-2.296093,-4.009791,-2.694927,-1.214131,-0.999791,-1.724839,-1.932565,-0.742342,0.169516,0.412338,0.182039,0.061352,0.161115,-0.381286,-0.522036,-0.161337,0.178876,-0.141071,-0.260694,-0.587582,-0.393329,-0.322967,-0.456501,
-1.158189,0.281389,1.361016,1.588296,1.381993,1.304188,1.878363,2.339759,2.082500,1.983605,1.204119,-0.051199,-0.213716,0.020910,0.198645,0.281543,0.685032,0.745027,0.330597,-0.174219,-0.719577,-1.021461,-0.866562,-0.482501,-0.334416,-0.098864,0.380722,0.469153,-0.105623,-0.694505,-0.839939,-0.803528,-0.766508,-0.850145,-1.108369,-0.703651,0.272509,1.485021,2.013927,1.745784,1.272625,0.990564,0.800688,0.942119,1.218439,1.246157,1.422922,1.699089,1.846139,1.808795,1.709436,1.332767,0.713453,0.352247,0.034927,0.140288,0.567261,0.968409,1.143694,1.303761,2.061419,2.533023,1.908710,1.119789,0.778556,0.724769,0.730824,0.609321,0.902446,1.219784,1.325631,1.238153,1.379459,0.472895,-1.036107,-1.519848,-1.816829,-1.439538,-0.313260,-0.090784,-0.234271,-0.518688,0.185125,0.575570,-0.446327,-1.413942,-1.360627,0.479120,3.699668,5.063445,3.358405,0.436396,-1.332361,-1.431820,-1.794352,-4.282057,-4.618623,-2.063805,-1.398556,-0.445786,2.866246,5.193725,4.872291,2.562706,-1.099688,-3.263538,-1.105671,0.119951,-0.264336,-0.975982,-4.181369,-4.524773,-5.010406,-6.670381,-5.046822,-1.978468,-0.841078,0.968181,2.595278,2.932088,3.323656,4.228797,3.929240,-0.745942,-3.049191,-0.441727,-1.087043,-4.770028,-7.363601,-3.376455,-0.366823,-0.231161,0.579970,2.803777,1.823141,1.346809,0.360086,-1.603777,-0.468573,-0.955733,-4.170417,-6.007545,-7.326414,-4.473720,-1.298152,-3.619315,-6.585724,-5.368191,-2.863288,2.734201,6.390751,4.356255,-0.267790,-0.220631,0.536049,0.384213,-1.792207,-2.107732,-2.645524,-2.969710,-2.934780,-1.650795,-1.149525,-0.153547,1.271885,1.247915,0.742789,1.680787,1.093778,1.048836,1.089587,-1.217055,-2.756212,-4.439560,-6.602923,-3.227473,-0.864331,-2.748403,-2.177773,0.694834,3.431629,5.200405,5.875449,5.515752,3.487092,1.378537,-1.053227,-2.453665,-2.412676,-2.055479,-1.950890,-1.396364,-2.034230,-2.953196,-0.868826,-0.015811,0.708102,0.603623,-0.253088,0.271702,0.620461,1.153969,1.118757,1.588250,1.466400,-0.634790,-1.769382,-1.357920,-0.774259,-0.928389,-1.017007,-0.778908,-0.687979,0.833846,1.939120,0.455714,-1.230718,1.538298,3.756028,3.374116,-0.724419,-4.965219,-7.327555,-7.226906,-4.054515,-3.200995,-3.418953,-3.428937,-3.650873,-4.122329,-1.494330,1.095494,1.296703,-1.389137,-2.712212,-2.239479,-1.934817,-1.546279,-1.688117,-2.032463,-1.882228,-1.406247,-1.306444,-1.037380,-0.704829,-0.548792,-1.107622,-1.057608,0.010610,0.876929,0.238173,-0.635539,-1.250831,-0.702185,-0.373216,-1.183411,
